100000000,-0.331864
200000000,-0.5488299999999999
300000000,-0.44207300000000005
400000000,0.15442999999999998
500000000,0.19705920000000002
600000000,-0.2790031666666667
700000000,-0.324203
800000000,-0.232224875
900000000,-0.22142511111111113
1000000000,-0.5598318
1100000000,-1.0531893636363636
1200000000,-0.7188069166666666
1300000000,-1.0013535384615384
1400000000,-1.008222
1500000000,-1.0331184
1600000000,-0.63439525
1700000000,-0.8440204705882353
1800000000,-0.6906507777777778
1900000000,-0.6159365263157894
2000000000,-0.44156565000000003
2100000000,-0.6385528571428571
2200000000,-0.8185805
2300000000,-0.5778520434782609
2400000000,-0.5511322916666667
2500000000,-0.80334224
2600000000,-0.4940951923076923
2700000000,-0.6578035185185185
2800000000,-0.6873947857142857
2900000000,-0.9407223448275862
3000000000,-0.8594064333333333
3100000000,-0.8100413870967741
3200000000,-0.60206134375
3300000000,-0.6890626060606061
3400000000,-0.5900908823529412
3500000000,-0.330619
3600000000,-0.4098038611111111
3700000000,-0.307968945945946
3800000000,-0.10642207894736842
3900000000,0.08493120512820512
4000000000,0.38093155
4100000000,0.7742860731707317
4200000000,0.7876996428571429
4300000000,0.7369155813953489
4400000000,0.36904486363636363
4500000000,0.27315053333333333
4600000000,0.14231204347826087
4700000000,0.340705170212766
4800000000,0.11950156249999999
4900000000,0.2666345918367347
5000000000,0.09271175999999999
5100000000,0.2789279803921569
5200000000,0.25862132692307693
5300000000,0.22412749056603776
5400000000,0.33192883333333334
5500000000,0.2694658909090909
5600000000,0.11471526785714287
5700000000,0.32074431578947366
5800000000,-0.21953767241379313
5900000000,-0.04469164406779661
6000000000,0.12512458333333334
6100000000,0.25390090163934426
6200000000,0.2778979838709677
6300000000,0.0756161111111111
6400000000,-0.219248734375
6500000000,-0.41372479999999995
6600000000,-0.47724157575757575
6700000000,-0.5924045223880597
6800000000,-0.5241797647058823
6900000000,-0.5865226521739131
7000000000,-0.5524571
7100000000,-0.5725811126760564
7200000000,-0.6341123750000001
7300000000,-0.7476906301369863
7400000000,-0.5873302297297297
7500000000,-0.6025593333333333
7600000000,-0.5047384605263158
7700000000,-0.5791993766233766
7800000000,-0.5328838333333333
7900000000,-0.3232526075949367
8000000000,-0.1746360125
8100000000,-0.3350860864197531
8200000000,-0.35995441463414635
8300000000,-0.17832438554216867
8400000000,-0.15536385714285714
8500000000,-0.0860354705882353
8600000000,-0.07641990697674418
8700000000,-0.16515179310344827
8800000000,-0.11710592045454545
8900000000,0.021189247191011236
9000000000,-0.21915946666666666
9100000000,-0.19403085714285714
9200000000,-0.1717851195652174
9300000000,-0.3437750430107527
9400000000,-0.3383444255319149
9500000000,-0.30595496842105263
9600000000,-0.2273438125
9700000000,-0.4373612680412371
9800000000,-0.43673902040816326
9900000000,-0.35409650505050505
10000000000,-0.37215217
